latitude, longitude
45.562802410297, 15.1333658244893
45.5628044960841, 15.1334302454853
45.5627586115522, 15.1334332578516
45.5625832604816, 15.1334123553906
45.5624931268931, 15.1333851178689
45.5624070747328, 15.1333326538515
45.5622451809575, 15.1331861184334
45.5620844852989, 15.1330160160885
45.561923633097, 15.1328254189066
45.5616763161749, 15.1325470045192
45.5615902978502, 15.1324629020735
45.5614361993638, 15.1323461078639
45.5612441774637, 15.1321858022483
45.5611712917563, 15.1321059585072
45.5611063370142, 15.1320165290158
45.5610547128102, 15.1319123933511
45.5609768613621, 15.1316875344994
45.560931811162, 15.1315812400898
45.5608762189928, 15.131485940234
45.5608054743586, 15.1314205777059
45.5607239905339, 15.1313843947411
45.560641030082, 15.1313807468596
45.5603763982559, 15.1314539266731
45.5599723251973, 15.1314978383139
45.5598715484791, 15.1314940222462
45.5597733091254, 15.131474584152
45.5596907340226, 15.1314486489504
45.5595808133191, 15.1314142000334
45.5593039405363, 15.1313301782593
45.5592019519873, 15.1312835789476
45.5591335224636, 15.1312414061921
45.5588875874333, 15.131011306484
45.5587044287956, 15.1308908689652
45.5586107140599, 15.1308471073462
45.5583164158322, 15.1307342299821
45.5579954279342, 15.1305899143719
45.5578655687371, 15.130523141941
45.5575407688565, 15.1303257904498
45.5574290586953, 15.1302822441076
45.5573153300608, 15.1302732773043
45.5569801829443, 15.1302378091239
45.5567040066532, 15.13017352601
45.5565760497771, 15.1301761829475
45.5564196290491, 15.1302018340779
45.5563302021342, 15.1302681064092
45.5562366034826, 15.1303633189141
45.5561125324589, 15.1305104647728
45.5558564209875, 15.1306892038119
45.5556065348217, 15.1307725325116
45.5553078139538, 15.1308325665931
45.5551492701773, 15.1309073916461
45.554950017614, 15.1310948364005
45.5548259683553, 15.1312217401139
45.5547492718524, 15.1313297952093
45.5546766133706, 15.13144733716
45.5546099735089, 15.1315737302207
45.554556102823, 15.1317073270389
45.5545066385688, 15.1318436189824
45.554465896575, 15.1319849275826
45.5544014984251, 15.1322769361845
45.5543446750354, 15.1327124080347
45.5542929477434, 15.1330177622243
45.55426119732, 15.1331637017227
45.554243936976, 15.1332279587915
45.5542238761502, 15.133302329809
45.5541745916345, 15.133436825865
45.5540488714394, 15.1336850115545
45.553876824589, 15.1339987937134
45.5538408457276, 15.1340642870426
45.5537680875469, 15.1341882273449
45.553689041707, 15.1343017782446
45.5536031773155, 15.1343976378787
45.5535103182171, 15.1344728595251
45.5531272681857, 15.134700460636
45.5530477252772, 15.1347764791636
45.5529853476165, 15.1348727757749
45.5529625168685, 15.1349274143107
45.5529315139451, 15.1350474790238
45.5529247121636, 15.1351725924679
45.5529412160015, 15.1352949463779
45.5529795079327, 15.1354074885035
45.5530355388413, 15.1355095707626
45.5531013845829, 15.1356074495128
45.5534336589858, 15.1360210304337
45.5536951083839, 15.1363652859087
45.55392508635, 15.1366888483802
45.5539836253759, 15.13679990537
45.5540228114563, 15.1369177068103
45.5540268467866, 15.1369522551253
45.5540004452289, 15.1369585061795
45.5540004452289, 15.1369585061795
45.5540268467866, 15.1369522551253
45.5540371529233, 15.1370404391796
45.5540276525905, 15.1371629897712
45.5539953042892, 15.1372771611139
45.5539429974567, 15.1373750174902
45.5538778456808, 15.1374550404776
45.5538419939876, 15.1374873619335
45.5537611315232, 15.1375364770806
45.5535310443367, 15.1376132874789
45.5532142948445, 15.1376973189107
45.5528921449975, 15.137784026406
45.5526870830019, 15.1378506484597
45.5524926070068, 15.1379461127149
45.5522994559283, 15.1380636090753
45.5521991534149, 15.1381153676823
45.5518449763151, 15.1382693623001
45.5517457429769, 15.1383299599253
45.5516499156307, 15.1384018361963
45.5515582171603, 15.1384825585696
45.5512807660728, 15.1387379128185
45.5510548172689, 15.1389657236692
45.5509675012084, 15.1390684870485
45.5508019342405, 15.1392932371583
45.550645079427, 15.1395309456648
45.5504909206261, 15.1397728852227
45.5503379322499, 15.1400125210987
45.5501867421662, 15.140251138388
45.5500253087848, 15.1404783261727
45.5499406918982, 15.140580576796
45.5497573559586, 15.140763014054
45.5493772318583, 15.1410902002201
45.5492617442619, 15.1411987765503
45.5490930460634, 15.1414034020744
45.5489338679508, 15.1416244422111
45.5487514515594, 15.1418636101577
45.5484195644276, 15.1422569848562
45.5481732604944, 15.1425680924003
45.5479259564561, 15.1428870066289
45.5478413456322, 15.1429820805062
45.547751355463, 15.1430612559439
45.5475451188226, 15.1432043047894
45.5474623337784, 15.1432779930053
45.5473650222954, 15.1433831484301
45.5472912999682, 15.1434776052406
45.5472268353398, 15.1435807932254
45.5471762165002, 15.1436927262019
45.5471417814889, 15.1438155799194
45.5471229070218, 15.1439452625519
45.5471185123507, 15.1440776709802
45.5471268987217, 15.1442088302881
45.5471506539051, 15.1443543713821
45.5471812910846, 15.1444653529471
45.5472307431616, 15.1445692094915
45.5473016380496, 15.1446509650676
45.5473633464579, 15.1446859758756
45.5473456685024, 15.1447490867749
45.5473456685024, 15.1447490867749
45.5473633464579, 15.1446859758756
45.5473812190882, 15.1446961161549
45.5474382409989, 15.1447166214867
45.5476312910848, 15.1446149104002
45.5476912264588, 15.1445371965301
45.5478914084687, 15.1441998601542
45.5479636006583, 15.1441050148786
45.5480455003058, 15.1440197994498
45.548135034534, 15.1439461284397
45.5482303103654, 15.1438865594277
45.5483287232464, 15.1438381422176
45.5484288300362, 15.1437998414582
45.5487291116941, 15.143720292343
45.548821488001, 15.1436768518743
45.5489072299388, 15.143613671595
45.5489902023388, 15.1435338353889
45.5492384553409, 15.1432512948291
45.5493250348066, 15.1431637795858
45.5494191573644, 15.1430903733445
45.5497177558317, 15.1429152769373
45.5499125798034, 15.142759767582
45.5501100687551, 15.142558544423
45.5502965083894, 15.1423419260749
45.5504796216576, 15.142123884785
45.5505757524353, 15.1420248657206
45.550928348301, 15.1416944093381
45.5511312167787, 15.1415079232168
45.5513339951891, 15.1413211767903
45.5515227523314, 15.1411204341519
45.5517011615097, 15.1409200471037
45.5517944868874, 15.1408347211576
45.551892831591, 15.1407656722812
45.551998084198, 15.140715339412
45.552107186155, 15.1406787207869
45.5524421996606, 15.1406002618897
45.5528735199578, 15.1404979536701
45.5529822469365, 15.1404752924479
45.5530836614897, 15.1404719540511
45.5531822551733, 15.1404965290295
45.5532770331702, 15.1405482505646
45.5535625945511, 15.1407347910316
45.5537657632767, 15.1408203305301
45.5540297715805, 15.1408962876268
45.5541378132907, 15.1409194781855
45.5543551781585, 15.1409475503029
45.5544613262346, 15.1409743199904
45.5545697013334, 15.1410192865371
45.5546714825996, 15.1410851137526
45.5547700941062, 15.1411674557637
45.555064902786, 15.1414444558812
45.5551188388534, 15.1414887748497
45.5552731860763, 15.1416157006209
45.5555904593904, 15.141843317525
45.55569773748, 15.1419035252317
45.5558016106221, 15.1419491237222
45.5559114390588, 15.1419828268379
45.5560218206185, 15.1420056398395
45.5562468373704, 15.1420323240989
45.5565323888865, 15.1420756839334
45.5568726118746, 15.1421518365328
45.5569840821014, 15.1421668421569
45.5572901832001, 15.1421842517845
45.5573849112198, 15.1422042110715
45.5574761073621, 15.1422420920418
45.5575635919418, 15.142300206868
45.5576443055834, 15.1423746953949
45.5577175362127, 15.1424599277767
45.5577825672489, 15.1425566676225
45.5578991016331, 15.1427706115443
45.5579637671015, 15.1428705518271
45.5580408725111, 15.142953616874
45.5581275328944, 15.1430197987198
45.5583088005877, 15.143133865191
45.5583964539181, 15.1431977461289
45.5584780656229, 15.1432730077927
45.5585505726336, 15.1433619559366
45.5585959729626, 15.1434367311323
45.5585559857835, 15.1434859276812
45.5585559857835, 15.1434859276812
45.5585959729626, 15.1434367311323
45.5586116378071, 15.1434625309415
45.5586789159065, 15.143632419401
45.5587088165511, 15.1437568732068
45.5587277356479, 15.1438843690611
45.5587379222712, 15.1440153034245
45.5587518378457, 15.1444046078756
45.5587626589576, 15.1445327263491
45.5587880613377, 15.1446543487462
45.5588294959362, 15.1447651241312
45.5588874144419, 15.1448622352902
45.5589190441703, 15.1448993328248
45.5589583978192, 15.1449454195649
45.5590389361002, 15.1450146618594
45.5591310993486, 15.1450703574931
45.5593297649836, 15.1451562967524
45.5595901331545, 15.1452627579884
45.5596880743788, 15.1453027170561
45.5599053611844, 15.1453928033643
45.5601358716328, 15.1454870205802
45.5604258191853, 15.1456117498029
45.5606638789699, 15.1457116264956
45.5610242248386, 15.1458841888114
45.5613189766443, 15.146053896465
45.5613493632144, 15.1460760059617
45.5614306336295, 15.1461350093887
45.5614897816893, 15.1461848615552
45.5615383190846, 15.1462258480833
45.5616427545162, 15.1463256450829
45.5618396278588, 15.1465490396362
45.5619626904601, 15.1467179282446
45.5620188326711, 15.1467950589133
45.5621010930171, 15.1469250331187
45.5622597283189, 15.1472137899408
45.5623231762938, 15.1473483285061
45.5624103674093, 15.1475637590849
45.5624946341957, 15.1478137699172
45.5625409501222, 15.1479758097791
45.5625808699607, 15.1481428248261
45.5626292209792, 15.1484022238755
45.562646114266, 15.1484927061437
45.5626894752531, 15.1487819404589
45.5627002708557, 15.1488539606801
45.5627487613545, 15.149213792289
45.5627926678271, 15.1495704092974
45.5628447973032, 15.150106005242
45.5628677318563, 15.1504644912645
45.5628843578431, 15.1508274434555
45.5628888389881, 15.1511895961242
45.5628808136442, 15.1515473601068
45.5628701456127, 15.1517242389462
45.5628615832435, 15.1518040259137
