latitude, longitude
46.2950191891039, 14.8064978694153
46.2950114590857, 14.8063706890826
46.294963286902, 14.8063767828157
46.2948511161395, 14.8063915968553
46.2947614447923, 14.8064080019423
46.2946705069672, 14.8064214414915
46.2947289519908, 14.8067156110518
46.2947671596665, 14.8069080932401
46.2948026363484, 14.8070291972094
46.2948572574435, 14.8071918997974
46.2949689544397, 14.8073745132127
46.2951166139723, 14.8075420756437
46.2952695251656, 14.8076767810761
46.2953533650779, 14.8077216534276
46.2954082702942, 14.8077337885686
46.2954922110153, 14.8077334903828
46.2956001507317, 14.8077183128756
46.2957063472857, 14.8076834062699
46.2958072875748, 14.8076260655887
46.2958130389664, 14.8076220214043
46.2958997592425, 14.8075614892422
46.2959578423476, 14.8074871645543
46.2960142815782, 14.8073979214535
46.2960603662099, 14.807303911714
46.2961010808146, 14.8070688293847
46.296155057119996, 14.8065395722303
46.2961716077517, 14.8064334666999
46.2961975309418, 14.8063343364882
46.2962106113453, 14.8063032672763
46.2962401811674, 14.8062328099972
46.2963103290948, 14.8061632451622
46.2964010199676, 14.806111000179
46.2965928556443, 14.8060683899311
46.2966742267865, 14.8060900324498
46.2966971819229, 14.8060960512852
46.2967609245389, 14.8061221722097
46.2968370348276, 14.8061712240326
46.296941132479, 14.806276382579
46.296921332831, 14.8063774372223
46.2968977644081, 14.8064846079444
46.2968608493731, 14.8066262232214
46.2968053106451, 14.8068729145534
46.2967953102828, 14.8069174752147
46.2967578942621, 14.8072399025755
46.296691318917, 14.8077684308247
46.2966537588866, 14.8081660152464
46.2966153222977, 14.8085249217668
46.296613268465, 14.8086919829081
46.2966164509984, 14.8088189198389
46.2966296402602, 14.8089033707045
46.2966534557446, 14.8089925898514
46.2967086041636, 14.8091502339826
46.2968868205771, 14.8095124037095
46.2969963476856, 14.8097442308579
46.2970771438385, 14.8099585100937
46.2971442956079, 14.8101372713317
46.297201801099, 14.8102532452664
46.2972335432554, 14.8102963560355
46.2972731068049, 14.8103355471045
46.2973461472994, 14.8103794243415
46.2975189559655, 14.8104707219959
46.2976363992148, 14.8105422190711
46.2977495579407, 14.8106342454115
46.2978582503277, 14.8107454937364
46.2979635430829, 14.8108683126976
46.2980654279945, 14.8109968499163
46.2981618329208, 14.8111322883552
46.2982499769725, 14.8112765858933
46.2983195250713, 14.8114378184586
46.2983668707291, 14.8116115950843
46.2983813257893, 14.8117012398061
46.2983939616456, 14.8118862958583
46.2983841063439, 14.8120728601679
46.298354179305, 14.8122549512022
46.2982164154508, 14.812784513101
46.298198643581, 14.8129725324709
46.2981988672866, 14.813161529809
46.298228602216, 14.8133509395027
46.2983607491482, 14.8139361643882
46.298400846684, 14.8141361867449
46.2984618286735, 14.814506701408
46.2984741171277, 14.8145932416456
